"functionEvidenceId","binary","address","durableLabel","labelRow","evidenceStatus","purpose","anchors","inputsOutputs","callers","callees","relatedOpcodes","relatedTables","sourcePaths","findingPath","verification","blockers","lastReviewed"
"FUN-WILDSTAR64-1401FD540","WildStar64.exe","1401fd540","FUN_1401fd540","1584","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FD980","WildStar64.exe","1401fd980","FUN_1401fd980","1585","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FDDC0","WildStar64.exe","1401fddc0","FUN_1401fddc0","1530","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FE200","WildStar64.exe","1401fe200","FUN_1401fe200","1586","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FE640","WildStar64.exe","1401fe640","FUN_1401fe640","1587","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FEA80","WildStar64.exe","1401fea80","FUN_1401fea80","1588","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FEEC0","WildStar64.exe","1401feec0","FUN_1401feec0","1522","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FF300","WildStar64.exe","1401ff300","FUN_1401ff300","1589","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FF740","WildStar64.exe","1401ff740","FUN_1401ff740","1590","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FFB80","WildStar64.exe","1401ffb80","FUN_1401ffb80","1591","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1401FFFC0","WildStar64.exe","1401fffc0","FUN_1401fffc0","1499","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140200220","WildStar64.exe","140200220","GameFormula_GetEntryById","1181","Mapped","Returns a GameFormula entry pointer by integer ID; Lua PathMission.GetRewardXp passes row 0x17a (378).","Returns a GameFormula entry pointer by integer ID; Lua PathMission.GetRewardXp passes row 0x17a (378).","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140200400","WildStar64.exe","140200400","FUN_140200400","1799","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140200840","WildStar64.exe","140200840","FUN_140200840","1800","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140200C80","WildStar64.exe","140200c80","FUN_140200c80","1592","Mapped","Consumer dispatch candidate — may route server→client packets.","Consumer dispatch candidate — may route server→client packets.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
