"traceabilityId","nativeEvidenceId","binary","nativeAddress","nativeLabel","nexusArea","nexusArtifactKind","nexusPath","nexusSymbol","implementationStatus","tests","findingPath","residualRisk","lastReviewed"
"TRACE-OPCSERVERSERVERDATACUBEAUXEMPTY00DF","OPC-SERVER-SERVERDATACUBEAUXEMPTY-00DF","WildStar64.exe","","ServerDatacubeAuxEmpty","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerClusterAuxPackets.cs","ServerDatacubeAuxEmpty","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERDATACUBEUPDATE00E1","OPC-SERVER-SERVERDATACUBEUPDATE-00E1","WildStar64.exe","","ServerDatacubeUpdate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerDatacubeUpdate.cs","ServerDatacubeUpdate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDATACUBEUPDATELIST00E0","OPC-SERVER-SERVERDATACUBEUPDATELIST-00E0","WildStar64.exe","","ServerDatacubeUpdateList","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerDatacubeUpdateList.cs","ServerDatacubeUpdateList","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDATACUBEVOLUMEUPDATE00E2","OPC-SERVER-SERVERDATACUBEVOLUMEUPDATE-00E2","WildStar64.exe","","ServerDatacubeVolumeUpdate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerDatacubeVolumeUpdate.cs","ServerDatacubeVolumeUpdate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDESTINATIONARROWCLEAR07E4","OPC-SERVER-SERVERDESTINATIONARROWCLEAR-07E4","WildStar64.exe","","ServerDestinationArrowClear","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Map/ServerDestinationArrowClear.cs","ServerDestinationArrowClear","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDESTINATIONARROWSET07E5","OPC-SERVER-SERVERDESTINATIONARROWSET-07E5","WildStar64.exe","","ServerDestinationArrowSet","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Map/ServerDestinationArrowSet.cs","ServerDestinationArrowSet","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDIALOGEND0358","OPC-SERVER-SERVERDIALOGEND-0358","WildStar64.exe","","ServerDialogEnd","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerDialogEnd.cs","ServerDialogEnd","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDIALOGSTART0357","OPC-SERVER-SERVERDIALOGSTART-0357","WildStar64.exe","","ServerDialogStart","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerDialogStart.cs","ServerDialogStart","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDISABLEDGAMEPLAYSYSTEMS0366","OPC-SERVER-SERVERDISABLEDGAMEPLAYSYSTEMS-0366","WildStar64.exe","","ServerDisabledGameplaySystems","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Info/ServerDisabledGameplaySystems.cs","ServerDisabledGameplaySystems","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELAUXEMPTY00EE","OPC-SERVER-SERVERDUELAUXEMPTY-00EE","WildStar64.exe","","ServerDuelAuxEmpty","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerClusterAuxPackets.cs","ServerDuelAuxEmpty","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELCANCELWARNING00C1","OPC-SERVER-SERVERDUELCANCELWARNING-00C1","WildStar64.exe","","ServerDuelCancelWarning","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelCancelWarning.cs","ServerDuelCancelWarning","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELCHALLENGE0896","OPC-SERVER-SERVERDUELCHALLENGE-0896","WildStar64.exe","","ServerDuelChallenge","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelChallenge.cs","ServerDuelChallenge","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELCOUNTDOWN0893","OPC-SERVER-SERVERDUELCOUNTDOWN-0893","WildStar64.exe","","ServerDuelCountdown","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelCountdown.cs","ServerDuelCountdown","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELFAILURE00EB","OPC-SERVER-SERVERDUELFAILURE-00EB","WildStar64.exe","","ServerDuelFailure","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelFailure.cs","ServerDuelFailure","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELLEFTAREA0114","OPC-SERVER-SERVERDUELLEFTAREA-0114","WildStar64.exe","","ServerDuelLeftArea","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelLeftArea.cs","ServerDuelLeftArea","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELRESULT0894","OPC-SERVER-SERVERDUELRESULT-0894","WildStar64.exe","","ServerDuelResult","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelResult.cs","ServerDuelResult","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERDUELSTART0895","OPC-SERVER-SERVERDUELSTART-0895","WildStar64.exe","","ServerDuelStart","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Pvp/ServerDuelStart.cs","ServerDuelStart","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVEREMOTE093C","OPC-SERVER-SERVEREMOTE-093C","WildStar64.exe","","ServerEmote","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEmote.cs","ServerEmote","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITLEMENT0918","OPC-SERVER-SERVERENTITLEMENT-0918","WildStar64.exe","","ServerEntitlement","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEntitlement.cs","ServerEntitlement","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYAGGROSWITCH0876","OPC-SERVER-SERVERENTITYAGGROSWITCH-0876","WildStar64.exe","","ServerEntityAggroSwitch","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEntityAggroSwitch.cs","ServerEntityAggroSwitch","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYBONEUPDATE0931","OPC-SERVER-SERVERENTITYBONEUPDATE-0931","WildStar64.exe","","ServerEntityBoneUpdate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEntityBoneUpdate.cs","ServerEntityBoneUpdate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCCSTATEREMOVE0880","OPC-SERVER-SERVERENTITYCCSTATEREMOVE-0880","WildStar64.exe","","ServerEntityCCStateRemove","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCCStateRemove.cs","ServerEntityCCStateRemove","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCCSTATESET087F","OPC-SERVER-SERVERENTITYCCSTATESET-087F","WildStar64.exe","","ServerEntityCCStateSet","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCCStateSet.cs","ServerEntityCCStateSet","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCCTETHERUNIT0881","OPC-SERVER-SERVERENTITYCCTETHERUNIT-0881","WildStar64.exe","","ServerEntityCCTetherUnit","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCCTetherUnit.cs","ServerEntityCCTetherUnit","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCOMMAND0638","OPC-SERVER-SERVERENTITYCOMMAND-0638","WildStar64.exe","","ServerEntityCommand","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEntityCommand.cs","ServerEntityCommand","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCREATE0262","OPC-SERVER-SERVERENTITYCREATE-0262","WildStar64.exe","","ServerEntityCreate","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEntityCreate.cs","ServerEntityCreate","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCREATEAUXBITPACKEDROW0263","OPC-SERVER-SERVERENTITYCREATEAUXBITPACKEDROW-0263","WildStar64.exe","","ServerEntityCreateAuxBitPackedRow","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCreateAuxPackets.cs","ServerEntityCreateAuxSingleBitPackedRow","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCREATEAUXBITPACKEDROWLIST0261","OPC-SERVER-SERVERENTITYCREATEAUXBITPACKEDROWLIST-0261","WildStar64.exe","","ServerEntityCreateAuxBitPackedRowList","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCreateAuxPackets.cs","ServerEntityCreateAuxBitPackedRowList","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCREATEAUXROW025F","OPC-SERVER-SERVERENTITYCREATEAUXROW-025F","WildStar64.exe","","ServerEntityCreateAuxRow","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCreateAuxPackets.cs","ServerEntityCreateAuxSingleRow","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCREATEAUXROWLIST0260","OPC-SERVER-SERVERENTITYCREATEAUXROWLIST-0260","WildStar64.exe","","ServerEntityCreateAuxRowList","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCreateAuxPackets.cs","ServerEntityCreateAuxRowList","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYCREATEAUXSCALARLIST0264","OPC-SERVER-SERVERENTITYCREATEAUXSCALARLIST-0264","WildStar64.exe","","ServerEntityCreateAuxScalarList","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Entity/ServerEntityCreateAuxPackets.cs","ServerEntityCreateAuxScalarList","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCSERVERSERVERENTITYDEATHSTATE088C","OPC-SERVER-SERVERENTITYDEATHSTATE-088C","WildStar64.exe","","ServerEntityDeathState","Server opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ServerEntityDeathState.cs","ServerEntityDeathState","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
