evidence_kind,source_map,source_row_id,quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_contract_id,contract_game_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,contract_quality,contract_type,reward_track_type,xp,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,relation_match_status,tier,cost,amount,choice_idx,is_casque,enabled,first_seen_in,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
contract_creature,contract_creature_map.csv,887,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3296,61731,Razorbeak Screecher,Razorbeak Screecher,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,888,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,8663,48838,Veldrok the Vindicator,Veldrok the Vindicator,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,893,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,25670,56243,Snownado,Snownado,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,894,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,23531,31670,Firewall Core Protector,Firewall Core Protector,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,895,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,25664,48363,Absolute Zero Manifestation,Absolute Zero Manifestation,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,896,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,25668,48365,Deep Freeze Survival Process,Deep Freeze Survival Process,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,897,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,25663,48366,Rime-Covered Behemoth,Rime-Covered Behemoth,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,898,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,25667,31678,Icespike Hordling,Icespike Hordling,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,914,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,1817,61425,Darkloam Lichkin,Darkloam Lichkin,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,924,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3037,37792,Enslaved Probe,Enslaved Probe,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,925,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,3064,37111,Enslaved Protector,Enslaved Protector,scored_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,955,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,26894,51960,Corrupted Mind-Seizer,Corrupted Mind-Seizer,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,956,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,26883,51961,Corrupted Thought-Mender,Corrupted Thought-Mender,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,957,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,26875,51946,Corrupted Eyebyte,Corrupted Eyebyte,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,958,9940,Prime Executioner,generic_table_driven,not_retail_complete,current_quest,,,2918,Prime Executioner,Prime Executioner,,,,,26876,51946,Corrupted Eyebyte,Corrupted Eyebyte,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
