content_type,world_id,instance_name,dependency_type,dependency_id,entity_id,creature_id,entity_type,area_id,event_id,phase,script_name,stat,value,x,y,z,rx,ry,rz,display_info,outfit_info,faction1,faction2,quest_checklist_idx,active_prop_id,world_socket_id,mode,reconciliation_field,reconciliation_value,related_events,related_scripts,related_stats,source_comment,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
raid,1333,Datascape,entity_script,1100300062:script:NullSystemDaemonEntityScript,1100300062,30495,0,1349,,,NullSystemDaemonEntityScript,,,132.5,-226.5,-67,0,0,0,33172,0,1171,1171,0,0,0,0,,,,,,Datascape Null System Daemon; source creature 30495; event 157 phase 0; Branch SQL supplies event 157 phase 0 and current C# starts by activating DefeatTheSystemDaemons; exact daemon encounter mechanics remain blocked.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300063:script:BinarySystemDaemonEntityScript,1100300063,30496,0,1349,,,BinarySystemDaemonEntityScript,,,132.5,-226.5,-263,3.08953,0,0,33172,0,1171,1171,0,0,0,0,,,,,,Datascape Binary System Daemon; source creature 30496; event 157 phase 0; Branch SQL supplies event 157 phase 0 and current C# starts by activating DefeatTheSystemDaemons; exact daemon encounter mechanics remain blocked.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300064:script:FrostBoulderAvalancheFirstEntityScript,1100300064,31677,0,4475,,,FrostBoulderAvalancheFirstEntityScript,,,3356.48,-765.57,-3246.29,0.17427,0,0,27434,0,1171,1171,0,0,0,0,,,,,,Datascape First Frost Boulder Avalanche; source creature 31677; event 157 phase 3; Branch SQL supplies placed Frost Boulder coordinates; phase 3 is WIP-guessed from the current Datascape event script's FirstFrostBoulder phase.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300065:script:FrostBoulderAvalancheSecondEntityScript,1100300065,56200,0,4476,,,FrostBoulderAvalancheSecondEntityScript,,,3635.073,-745.20,-3373.29,1.11529,0,0,27434,0,1171,1171,0,0,0,0,,,,,,Datascape Second Frost Boulder Avalanche; source creature 56200; event 157 phase 4; Branch SQL supplies placed Frost Boulder coordinates; phase 4 is WIP-guessed from the current Datascape event script's SecondFrostBoulder phase.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300066:script:FrostbringerWarlockEntityScript,1100300066,31674,0,4476,,,FrostbringerWarlockEntityScript,,,3328.50,-696.86,-3639.44,-1.42842,0,0,23490,0,1171,1171,0,0,0,0,,,,,,Datascape Frostbringer Warlock; source creature 31674; event 157 phase 5; Branch SQL supplies placed Frostbringer Warlock coordinates; phase 5 is WIP-guessed from the current Datascape event script's FrostbringerWarlock phase.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300067:script:BioEnhancedBroodmotherEntityScript,1100300067,31885,0,1590,,,BioEnhancedBroodmotherEntityScript,,,2985.78,-794.348,3396.41,-0.693315,0,0,27107,0,1171,1171,0,0,0,0,,,,,,"Datascape Bio-Enhanced Broodmother; source creature 31885; event 157 phase 0; Branch SQL supplies placed Bio-Enhanced Broodmother coordinates; current C# activates this objective from ED-1 completion without a mapped separate phase, so phase 0 is WIP-guessed.",reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300068:script:GloomclawEntityScript,1100300068,30498,0,1609,,,GloomclawEntityScript,,,4310,-567.817,-16812,-3.08841,0,0,32992,0,1171,1171,0,0,0,0,,,,,,Datascape Gloomclaw; source creature 30498; event 157 phase 11; Branch SQL supplies placed Gloomclaw coordinates; phase 11 is WIP-guessed from the current Datascape event script's Gloomclaw phase.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300069:script:HyperAcceleratedSkeledroidEntityScript,1100300069,48065,0,2371,,,HyperAcceleratedSkeledroidEntityScript,,,-22076.3,598.146,-15934.1,1,0,0,28678,0,1171,1171,0,0,0,0,,,,,,"Datascape Hyper-Accelerated Skeledroid; source creature 48065; event 157 phase 12; Branch SQL supplies placed Hyper-Accelerated Skeledroid coordinates; current C# activates this sub-objective during LogicWingRoom1, so phase 12 is WIP-guessed.",reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300070:script:AugmentedHeraldOfAvatusEntityScript,1100300070,48374,0,2373,,,AugmentedHeraldOfAvatusEntityScript,,,-22050.2,619.71,-14309.2,2.56983,0,0,28901,0,1171,1171,0,0,0,0,,,,,,"Datascape Augmented Herald of Avatus; source creature 48374; event 157 phase 14; Branch SQL supplies placed Augmented Herald coordinates; current C# activates this sub-objective during LogicWingRoom3, so phase 14 is WIP-guessed.",reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300071:script:WarmongerAgrathaEntityScript,1100300071,48295,0,1594,,,WarmongerAgrathaEntityScript,,,-4018.35,-905.709,2575.45,-1.7226,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Agratha; source creature 48295; event 157 phase 19; Branch SQL supplies placed Warmonger Agratha coordinates; phase 19 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300072:script:WarmongerChunaEntityScript,1100300072,48916,0,4478,,,WarmongerChunaEntityScript,,,-4350.04,-913.187,2404.41,-1.44454,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Chuna; source creature 48916; event 157 phase 20; Branch SQL supplies placed Warmonger Chuna coordinates; phase 20 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300073:script:WarmongerTalariiEntityScript,1100300073,48917,0,4479,,,WarmongerTalariiEntityScript,,,-4359.49,-903.383,2590.74,0.19367,0,0,36939,0,1171,1171,0,0,0,0,,,,,,Datascape Warmonger Talarii; source creature 48917; event 157 phase 21; Branch SQL supplies placed Warmonger Talarii coordinates; phase 21 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300074:script:GrandWarmongerTargreshEntityScript,1100300074,48177,0,1479,,,GrandWarmongerTargreshEntityScript,,,-4403.72,-821.913,2679.14,-1.63275,0,0,36938,0,1171,1171,0,0,0,0,,,,,,Datascape Grand Warmonger Targresh; source creature 48177; event 157 phase 22; Branch SQL supplies placed Grand Warmonger Targresh coordinates; phase 22 is WIP-guessed from the current Datascape event script.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
raid,1333,Datascape,entity_script,1100300075:script:DatascapeAvatusEntityScript,1100300075,30505,0,1301,,,DatascapeAvatusEntityScript,,,618,-198.7,-174,1.61258,0,0,28937,0,1171,1171,0,0,0,0,,,,,,Datascape Avatus; source creature 30505; event 157 phase 26; Branch SQL supplies placed Avatus coordinates; phase 26 is WIP-guessed from the current Datascape event script's Avatus phase.,reviewed_laughingws_entity_script_pending_mechanics_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_script hook is tracked, but retail completion needs exact combat/interaction mechanics, objective credit timing, and manual instance smoke."
dungeon,3522,Coldblood Citadel,entity_stats,1100300001:stat:10,1100300001,75508,0,0,,,,10,50,459.544,-467.2018,-596.769,0,0,0,24808,0,691,691,0,0,0,0,,,,,,"Coldblood Citadel Hailstone Gatecrasher; source creature 75508; event 907 phase 1; Branch SQL supplies event 907 phase 1, level stat 50, and HailstoneGatecrasherEntityScript; current C# has the WIP-guessed event script and matching entity script.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
expedition,2149,Space Madness,entity_stats,1100300005:stat:0,1100300005,45900,0,2483,,,,0,1,-14.70037,4.950619,337.0874,0,0,0,28578,0,466,466,0,0,0,0,,,,,,Space Madness Captain Tero; source creature 45900; event 390 phase 0; Branch SQL supplies event 390 phase 0 and the current Space Madness event script starts at TalkToCaptainTero; placement is preserved as WIP/GUESSED pending manual expedition smoke.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
expedition,2149,Space Madness,entity_stats,1100300006:stat:0,1100300006,45812,0,2482,,,,0,1,-40.0482,4.858062,310.5947,0,0,0,29020,9128,219,219,0,0,0,0,,,,,,Space Madness Major Lee Barmy; source creature 45812; event 390 phase 1; Branch SQL supplies event 390 phase 1 and the current Space Madness event script advances to TalkToMajorLeeBarmy; placement is preserved as WIP/GUESSED pending manual expedition smoke.,reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
expedition,2149,Space Madness,entity_stats,1100300009:stat:0,1100300009,46483,0,2415,,,,0,1,25.23,-2.91,120.42,1.57079,0,0,27827,0,218,218,0,0,0,0,,,,,,"Space Madness Exact Change 3.0; source creature 46483; event 390 phase 4; Branch SQL supplies event 390 phase 4 and source level/stat notes for Exact Change 3.0; current script only activates the livestock phase objective, so combat behavior remains blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
expedition,2149,Space Madness,entity_stats,1100300009:stat:10,1100300009,46483,0,2415,,,,10,32,25.23,-2.91,120.42,1.57079,0,0,27827,0,218,218,0,0,0,0,,,,,,"Space Madness Exact Change 3.0; source creature 46483; event 390 phase 4; Branch SQL supplies event 390 phase 4 and source level/stat notes for Exact Change 3.0; current script only activates the livestock phase objective, so combat behavior remains blocked.",reviewed_laughingws_entity_stat_pending_combat_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity stat override is tracked, but retail completion needs combat scaling, health/level behavior, and manual instance smoke."
