quest_id,name,bucket,evidence_status,completion_status,world_zone_id,quest_category_id,quest_group_id,quest_type,quest_subtype_id,content_finder_type,faction_enum,con_level,prereq_level,prereq_flags,prereq_quest_ids,quest_exclusion_ids,prerequisite_id,objective_ids,objective_types,objective_data_type_data_count,quest2_reward_ids,quest2_reward_types,pushed_items,virtual_pushed_items,quest_virtual_loot_groups,related_achievement_ids,script_paths,evidence_sources,manual_validation,blocker_summary
6436,Connect the Dots,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1405,45,0,6,0,0,0,36,33,0,,,0,10097;10098;9891;9892,12;12;12;12,10097:12:40893:1;10098:12:40894:1;9891:12:40895:1;9892:12:40896:1,,,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6436 (Connect the Dots) with WorldZone 1405, category 45, type 6, conLevel 36, preqLevel 33, objectives 10097;10098;9891;9892, objective types 12;12;12;12, objective data/type/count 10097:12:40893:1;10098:12:40894:1;9891:12:40895:1;9892:12:40896:1 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6438,The Serum is the Life,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1414,31,0,11,79,0,0,3,1,0,,,14313,9908;10022;16118,32;14;22,9908:32:108:3;10022:14:3301:3;16118:22:6250:1,,,,,2,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6438 (The Serum is the Life) with WorldZone 1414, category 31, type 11, subtype 79, conLevel 3, preqLevel 1, Prerequisite 14313, objectives 9908;10022;16118, objective types 32;14;22, objective data/type/count 9908:32:108:3;10022:14:3301:3;16118:22:6250:1, quest virtual loot groups 2 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6439,Disrupting Power,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1302,39,0,0,0,0,1,19,16,0,6421,,0,10119;9909;10120;9910;10121;9911,22;12;22;12;22;12,10119:22:3442:1;9909:12:28965:1;10120:22:3443:1;9910:12:28978:1;10121:22:3444:1;9911:12:28979:1,,,,,0,2121,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6439 (Disrupting Power) with WorldZone 1302, category 39, faction 1, conLevel 19, preqLevel 16, required quests 6421, objectives 10119;9909;10120;9910;10121;9911, objective types 22;12;22;12;22;12, objective data/type/count 10119:22:3442:1;9909:12:28965:1;10120:22:3443:1;9910:12:28978:1;10121:22:3444:1;9911:12:28979:1, achievement hooks 2121 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6440,Dominion Reserves,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1302,39,0,0,0,0,1,18,15,0,6332,,0,9918;9915;9916;9917,12;12;12;12,9918:12:28231:1;9915:12:0:1;9916:12:0:1;9917:12:0:3,,,,,0,2119,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6440 (Dominion Reserves) with WorldZone 1302, category 39, faction 1, conLevel 18, preqLevel 15, required quests 6332, objectives 9918;9915;9916;9917, objective types 12;12;12;12, objective data/type/count 9918:12:28231:1;9915:12:0:1;9916:12:0:1;9917:12:0:3, achievement hooks 2119 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6441,Wildbranch Shrine,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1405,45,0,11,80,0,0,35,32,0,,,0,9921,25,9921:25:449:1,,,,,0,3952,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6441 (Wildbranch Shrine) with WorldZone 1405, category 45, type 11, subtype 80, conLevel 35, preqLevel 32, objectives 9921, objective types 25, objective data/type/count 9921:25:449:1, achievement hooks 3952 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6442,More Scrap for the Pile,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1302,39,0,11,0,0,1,19,16,0,,,0,9934,8,9934:8:10418:12,,,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6442 (More Scrap for the Pile) with WorldZone 1302, category 39, type 11, faction 1, conLevel 19, preqLevel 16, objectives 9934, objective types 8, objective data/type/count 9934:8:10418:12 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6443,Asteroid 3C48 [GROUP 5+],generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,9,84,5,1,34,29,0,,,0,10203;9935,17;5,10203:17:1473:1;9935:5:28311:1,4887;4888;4889;8175;8176;8177;8178,1,,,0,3929,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6443 (Asteroid 3C48 [GROUP 5+]) with WorldZone 1412, category 42, type 9, subtype 84, contentFinder 5, faction 1, conLevel 34, preqLevel 29, objectives 10203;9935, objective types 17;5, objective data/type/count 10203:17:1473:1;9935:5:28311:1, Quest2Reward rows 4887;4888;4889;8175;8176;8177;8178, reward types 1, achievement hooks 3929 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6444,WANTED: Deathclaw [GROUP 2+],generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,9,84,1,0,33,29,0,,,0,9936,2,9936:2:28743:1,4677;4695;4700;8134;8135;8136;8137,1,,,0,3928,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6444 (WANTED: Deathclaw [GROUP 2+]) with WorldZone 1412, category 42, type 9, subtype 84, contentFinder 1, conLevel 33, preqLevel 29, objectives 9936, objective types 2, objective data/type/count 9936:2:28743:1, Quest2Reward rows 4677;4695;4700;8134;8135;8136;8137, reward types 1, achievement hooks 3928 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6445,WANTED: Deathclaw [GROUP 2+],generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,9,84,1,1,33,29,0,,,0,9937,2,9937:2:28743:1,4685;4692;4737;8149;8150;8151;8152,1,,,0,3929,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6445 (WANTED: Deathclaw [GROUP 2+]) with WorldZone 1412, category 42, type 9, subtype 84, contentFinder 1, faction 1, conLevel 33, preqLevel 29, objectives 9937, objective types 2, objective data/type/count 9937:2:28743:1, Quest2Reward rows 4685;4692;4737;8149;8150;8151;8152, reward types 1, achievement hooks 3929 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6446,WANTED: Grimstone [GROUP 2+],generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,9,84,1,0,32,29,0,,,0,9938,2,9938:2:29149:1,4731;8108;8109,1,,,0,3928,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6446 (WANTED: Grimstone [GROUP 2+]) with WorldZone 1412, category 42, type 9, subtype 84, contentFinder 1, conLevel 32, preqLevel 29, objectives 9938, objective types 2, objective data/type/count 9938:2:29149:1, Quest2Reward rows 4731;8108;8109, reward types 1, achievement hooks 3928 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6447,WANTED: Grimstone [GROUP 2+],generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,9,84,1,1,32,29,0,,,0,9939,2,9939:2:29149:1,4703;8120;8121,1,,,0,3929,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6447 (WANTED: Grimstone [GROUP 2+]) with WorldZone 1412, category 42, type 9, subtype 84, contentFinder 1, faction 1, conLevel 32, preqLevel 29, objectives 9939, objective types 2, objective data/type/count 9939:2:29149:1, Quest2Reward rows 4703;8120;8121, reward types 1, achievement hooks 3929 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6453,Meet the Team,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,0,0,0,1,33,30,0,,,0,15532;15533;15534,3;3;3,15532:3:29318:1;15533:3:29319:1;15534:3:29320:1,,,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6453 (Meet the Team) with WorldZone 1412, category 42, faction 1, conLevel 33, preqLevel 30, objectives 15532;15533;15534, objective types 3;3;3, objective data/type/count 15532:3:29318:1;15533:3:29319:1;15534:3:29320:1 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6454,Generating Clues,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,0,0,0,1,33,30,0,6453,,0,9953,14,9953:14:3043:5,,,,,0,1822,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6454 (Generating Clues) with WorldZone 1412, category 42, faction 1, conLevel 33, preqLevel 30, required quests 6453, objectives 9953, objective types 14, objective data/type/count 9953:14:3043:5, achievement hooks 1822 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6455,Life Signs Detected,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,0,0,0,1,33,30,0,6454,,0,9959;9960;9961;9962,22;22;22;22,9959:22:3273:1;9960:22:3274:1;9961:22:3276:1;9962:22:3278:1,4675;4676;4678;4732;8138;8139;8140,1,,,0,1822,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6455 (Life Signs Detected) with WorldZone 1412, category 42, faction 1, conLevel 33, preqLevel 30, required quests 6454, objectives 9959;9960;9961;9962, objective types 22;22;22;22, objective data/type/count 9959:22:3273:1;9960:22:3274:1;9961:22:3276:1;9962:22:3278:1, Quest2Reward rows 4675;4676;4678;4732;8138;8139;8140, reward types 1, achievement hooks 1822 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6456,Secondhand Research,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,0,0,0,1,33,30,0,6455,,0,9963;9964;16542,14;14;8,9963:14:3358:8;9964:14:3092:4;16542:8:8320:15,,,,,0,1822,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6456 (Secondhand Research) with WorldZone 1412, category 42, faction 1, conLevel 33, preqLevel 30, required quests 6455, objectives 9963;9964;16542, objective types 14;14;8, objective data/type/count 9963:14:3358:8;9964:14:3092:4;16542:8:8320:15, achievement hooks 1822 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
6457,Trouble at Base Camp,no_objectives,mapped_only_no_objective_lifecycle_pending_row_specific_dialog_reward_achievement_smoke,not_retail_complete,1412,42,0,0,0,0,1,33,30,0,6456,,0,,,,,,,,0,1822,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending_or_not_applicable,"Quest2 6457 (Trouble at Base Camp) with WorldZone 1412, category 42, faction 1, conLevel 33, preqLevel 30, required quests 6456, achievement hooks 1822 is a zero-objective row. Shared QuestManager accept-to-achieved and receiver turn-in lifecycle paths have representative reward and achievement-hook tests, but retail completion still needs quest availability, row-specific receiver/dialog routing, row-specific reward and achievement side effects, and client/manual smoke."
6458,A Preemptive Strike,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1412,42,0,0,0,0,1,33,30,0,6454,,9679,9965,8,9965:8:10340:16,,,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 6458 (A Preemptive Strike) with WorldZone 1412, category 42, faction 1, conLevel 33, preqLevel 30, Prerequisite 9679, required quests 6454, objectives 9965, objective types 8, objective data/type/count 9965:8:10340:16 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
